Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, No Touch
3.087431,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.098656,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.109674,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.12099,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.132014,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.143111,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.154383,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.165307,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.176276,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.187335,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.206082,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.209543,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.221232,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.232327,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.243211,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.254156,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.265318,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.276309,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.287467,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.298558,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.309755,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.321286,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.331928,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.343088,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.362201,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.365303,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.376322,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.387316,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.398476,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.409667,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.420649,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.432438,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.443284,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.453943,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.465115,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.476367,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.487501,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.49874,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.516614,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.520604,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.531858,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.543201,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.553906,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.56514,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.576203,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.587532,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.59849,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.609485,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.620569,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.631725,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.643324,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.653953,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.672534,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.675825,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.687629,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.698704,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.709496,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.72098,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.731738,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.74293,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.753941,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.765033,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.776097,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.787205,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.79833,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.809724,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.827627,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.831139,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.843213,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.854037,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.865004,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.876166,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.887278,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.89855,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.909886,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
